apt_name_dp,apt_IATA_dp,apt_time_dt_dp,apt_time_tm_dp,Country_dp,City_dp,apt_name_ds,apt_IATA_ds,apt_time_dt_ds,apt_time_tm_ds,City_ds,Country_ds,trip_class,price,ticket_sold_by,travel_type
Amsterdam Airport Schiphol,AMS,2026-01-17,07:25:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-17,08:05:00,Dublin,Ireland,Economy,213,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-17,09:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-17,10:15:00,Dublin,Ireland,Economy,137,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-17,12:00:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-17,12:40:00,Dublin,Ireland,Economy,352,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-17,13:20:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-17,14:00:00,Dublin,Ireland,Economy,137,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-17,13:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-17,14:15:00,Dublin,Ireland,Economy,109,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-17,15:40:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-17,16:20:00,Dublin,Ireland,Economy,325,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-17,16:15:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-17,16:55:00,Dublin,Ireland,Economy,109,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-17,16:40:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-17,17:20:00,Dublin,Ireland,Economy,137,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-17,18:20:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-17,19:00:00,Dublin,Ireland,Economy,109,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-17,20:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-17,21:15:00,Dublin,Ireland,Economy,137,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-17,21:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-17,22:10:00,Dublin,Ireland,Economy,352,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-17,21:40:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-17,22:20:00,Dublin,Ireland,Economy,109,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-24,07:25:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-24,08:05:00,Dublin,Ireland,Economy,213,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-24,09:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-24,10:15:00,Dublin,Ireland,Economy,137,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-24,12:00:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-24,12:40:00,Dublin,Ireland,Economy,213,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-24,13:20:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-24,14:00:00,Dublin,Ireland,Economy,137,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-24,13:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-24,14:15:00,Dublin,Ireland,Economy,109,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-24,15:40:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-24,16:20:00,Dublin,Ireland,Economy,213,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-24,16:15:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-24,16:55:00,Dublin,Ireland,Economy,109,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-24,16:40:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-24,17:20:00,Dublin,Ireland,Economy,137,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-24,18:20:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-24,19:00:00,Dublin,Ireland,Economy,109,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-24,20:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-24,21:15:00,Dublin,Ireland,Economy,137,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-24,21:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-24,22:10:00,Dublin,Ireland,Economy,213,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-24,21:40:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-24,22:20:00,Dublin,Ireland,Economy,109,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-31,07:25:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-31,08:05:00,Dublin,Ireland,Economy,213,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-31,09:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-31,10:15:00,Dublin,Ireland,Economy,137,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-31,12:00:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-31,12:40:00,Dublin,Ireland,Economy,213,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-31,13:20:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-31,14:00:00,Dublin,Ireland,Economy,137,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-31,13:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-31,14:15:00,Dublin,Ireland,Economy,109,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-31,15:40:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-31,16:20:00,Dublin,Ireland,Economy,227,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-31,16:15:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-31,16:55:00,Dublin,Ireland,Economy,109,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-31,16:40:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-31,17:20:00,Dublin,Ireland,Economy,137,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-31,18:20:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-31,19:00:00,Dublin,Ireland,Economy,109,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-31,20:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-31,21:15:00,Dublin,Ireland,Economy,137,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-31,21:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-31,22:10:00,Dublin,Ireland,Economy,213,[],One way
Amsterdam Airport Schiphol,AMS,2026-01-31,21:40:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-01-31,22:20:00,Dublin,Ireland,Economy,109,[],One way
Amsterdam Airport Schiphol,AMS,2026-02-07,07:25:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-02-07,08:05:00,Dublin,Ireland,Economy,213,[],One way
Amsterdam Airport Schiphol,AMS,2026-02-07,09:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-02-07,10:15:00,Dublin,Ireland,Economy,137,[],One way
Amsterdam Airport Schiphol,AMS,2026-02-07,12:00:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-02-07,12:40:00,Dublin,Ireland,Economy,227,[],One way
Amsterdam Airport Schiphol,AMS,2026-02-07,13:20:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-02-07,14:00:00,Dublin,Ireland,Economy,187,[],One way
Amsterdam Airport Schiphol,AMS,2026-02-07,13:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-02-07,14:15:00,Dublin,Ireland,Economy,94,[],One way
Amsterdam Airport Schiphol,AMS,2026-02-07,15:40:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-02-07,16:20:00,Dublin,Ireland,Economy,227,[],One way
Amsterdam Airport Schiphol,AMS,2026-02-07,16:15:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-02-07,16:55:00,Dublin,Ireland,Economy,94,[],One way
Amsterdam Airport Schiphol,AMS,2026-02-07,16:40:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-02-07,17:20:00,Dublin,Ireland,Economy,187,[],One way
Amsterdam Airport Schiphol,AMS,2026-02-07,18:20:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-02-07,19:00:00,Dublin,Ireland,Economy,94,[],One way
Amsterdam Airport Schiphol,AMS,2026-02-07,20:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-02-07,21:15:00,Dublin,Ireland,Economy,137,[],One way
Amsterdam Airport Schiphol,AMS,2026-02-07,21:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-02-07,22:10:00,Dublin,Ireland,Economy,213,[],One way
Amsterdam Airport Schiphol,AMS,2026-02-07,21:40:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-02-07,22:20:00,Dublin,Ireland,Economy,94,[],One way
Amsterdam Airport Schiphol,AMS,2026-02-14,07:25:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-02-14,08:05:00,Dublin,Ireland,Economy,208,[],One way
Amsterdam Airport Schiphol,AMS,2026-02-14,09:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-02-14,10:15:00,Dublin,Ireland,Economy,137,[],One way
Amsterdam Airport Schiphol,AMS,2026-02-14,12:00:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-02-14,12:40:00,Dublin,Ireland,Economy,208,[],One way
Amsterdam Airport Schiphol,AMS,2026-02-14,13:20:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-02-14,14:00:00,Dublin,Ireland,Economy,187,[],One way
Amsterdam Airport Schiphol,AMS,2026-02-14,13:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-02-14,14:15:00,Dublin,Ireland,Economy,201,[],One way
Amsterdam Airport Schiphol,AMS,2026-02-14,15:40:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-02-14,16:20:00,Dublin,Ireland,Economy,208,[],One way
Amsterdam Airport Schiphol,AMS,2026-02-14,16:15:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-02-14,16:55:00,Dublin,Ireland,Economy,159,[],One way
Amsterdam Airport Schiphol,AMS,2026-02-14,16:40:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-02-14,17:20:00,Dublin,Ireland,Economy,137,[],One way
Amsterdam Airport Schiphol,AMS,2026-02-14,18:20:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-02-14,19:00:00,Dublin,Ireland,Economy,159,[],One way
Amsterdam Airport Schiphol,AMS,2026-02-14,20:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-02-14,21:15:00,Dublin,Ireland,Economy,252,[],One way
Amsterdam Airport Schiphol,AMS,2026-02-14,21:35:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-02-14,22:10:00,Dublin,Ireland,Economy,208,[],One way
Amsterdam Airport Schiphol,AMS,2026-02-14,21:40:00,Netherlands,Amsterdam,Dublin Airport,DUB,2026-02-14,22:20:00,Dublin,Ireland,Economy,159,[],One way
Frankfurt Airport,FRA,2025-11-29,07:25:00,Germany,Frankfurt,Dublin Airport,DUB,2025-11-29,08:30:00,Dublin,Ireland,Economy,295,[],One way
Frankfurt Airport,FRA,2025-11-29,10:05:00,Germany,Frankfurt,Dublin Airport,DUB,2025-11-29,11:10:00,Dublin,Ireland,Economy,295,[],One way
Frankfurt Airport,FRA,2025-11-29,10:45:00,Germany,Frankfurt,Dublin Airport,DUB,2025-11-29,12:00:00,Dublin,Ireland,Economy,205,[],One way
Frankfurt Airport,FRA,2025-11-29,15:20:00,Germany,Frankfurt,Dublin Airport,DUB,2025-11-29,16:25:00,Dublin,Ireland,Economy,295,[],One way
Frankfurt Airport,FRA,2025-11-29,21:40:00,Germany,Frankfurt,Dublin Airport,DUB,2025-11-29,22:45:00,Dublin,Ireland,Economy,244,[],One way
Frankfurt Airport,FRA,2025-12-06,07:25:00,Germany,Frankfurt,Dublin Airport,DUB,2025-12-06,08:30:00,Dublin,Ireland,Economy,295,[],One way
Frankfurt Airport,FRA,2025-12-06,10:05:00,Germany,Frankfurt,Dublin Airport,DUB,2025-12-06,11:10:00,Dublin,Ireland,Economy,295,[],One way
Frankfurt Airport,FRA,2025-12-06,10:45:00,Germany,Frankfurt,Dublin Airport,DUB,2025-12-06,12:00:00,Dublin,Ireland,Economy,173,[],One way
Frankfurt Airport,FRA,2025-12-06,15:20:00,Germany,Frankfurt,Dublin Airport,DUB,2025-12-06,16:25:00,Dublin,Ireland,Economy,288,[],One way
Frankfurt Airport,FRA,2025-12-06,21:40:00,Germany,Frankfurt,Dublin Airport,DUB,2025-12-06,22:45:00,Dublin,Ireland,Economy,210,[],One way
Frankfurt Airport,FRA,2025-12-13,07:25:00,Germany,Frankfurt,Dublin Airport,DUB,2025-12-13,08:30:00,Dublin,Ireland,Economy,210,[],One way
Frankfurt Airport,FRA,2025-12-13,10:05:00,Germany,Frankfurt,Dublin Airport,DUB,2025-12-13,11:10:00,Dublin,Ireland,Economy,210,[],One way
Frankfurt Airport,FRA,2025-12-13,10:45:00,Germany,Frankfurt,Dublin Airport,DUB,2025-12-13,12:00:00,Dublin,Ireland,Economy,189,[],One way
Frankfurt Airport,FRA,2025-12-13,15:20:00,Germany,Frankfurt,Dublin Airport,DUB,2025-12-13,16:25:00,Dublin,Ireland,Economy,210,[],One way
Frankfurt Airport,FRA,2025-12-13,21:40:00,Germany,Frankfurt,Dublin Airport,DUB,2025-12-13,22:45:00,Dublin,Ireland,Economy,210,[],One way
Frankfurt Airport,FRA,2025-12-20,07:25:00,Germany,Frankfurt,Dublin Airport,DUB,2025-12-20,08:30:00,Dublin,Ireland,Economy,295,[],One way
Frankfurt Airport,FRA,2025-12-20,10:05:00,Germany,Frankfurt,Dublin Airport,DUB,2025-12-20,11:10:00,Dublin,Ireland,Economy,484,[],One way
Frankfurt Airport,FRA,2025-12-20,10:45:00,Germany,Frankfurt,Dublin Airport,DUB,2025-12-20,12:00:00,Dublin,Ireland,Economy,356,[],One way
Frankfurt Airport,FRA,2025-12-20,15:20:00,Germany,Frankfurt,Dublin Airport,DUB,2025-12-20,16:25:00,Dublin,Ireland,Economy,507,[],One way
Frankfurt Airport,FRA,2025-12-20,21:40:00,Germany,Frankfurt,Dublin Airport,DUB,2025-12-20,22:45:00,Dublin,Ireland,Economy,295,[],One way
Frankfurt Airport,FRA,2025-12-27,10:05:00,Germany,Frankfurt,Dublin Airport,DUB,2025-12-27,11:10:00,Dublin,Ireland,Economy,496,[],One way
Frankfurt Airport,FRA,2025-12-27,15:20:00,Germany,Frankfurt,Dublin Airport,DUB,2025-12-27,16:25:00,Dublin,Ireland,Economy,500,[],One way
Frankfurt Airport,FRA,2025-12-27,21:40:00,Germany,Frankfurt,Dublin Airport,DUB,2025-12-27,22:45:00,Dublin,Ireland,Economy,356,[],One way
Frankfurt Airport,FRA,2026-01-03,10:05:00,Germany,Frankfurt,Dublin Airport,DUB,2026-01-03,11:10:00,Dublin,Ireland,Economy,523,[],One way
Frankfurt Airport,FRA,2026-01-03,15:20:00,Germany,Frankfurt,Dublin Airport,DUB,2026-01-03,16:25:00,Dublin,Ireland,Economy,433,[],One way
Frankfurt Airport,FRA,2026-01-03,21:40:00,Germany,Frankfurt,Dublin Airport,DUB,2026-01-03,22:45:00,Dublin,Ireland,Economy,433,[],One way
Frankfurt Airport,FRA,2026-01-10,07:25:00,Germany,Frankfurt,Dublin Airport,DUB,2026-01-10,08:30:00,Dublin,Ireland,Economy,212,[],One way
Frankfurt Airport,FRA,2026-01-10,10:05:00,Germany,Frankfurt,Dublin Airport,DUB,2026-01-10,11:10:00,Dublin,Ireland,Economy,246,[],One way
Frankfurt Airport,FRA,2026-01-10,21:40:00,Germany,Frankfurt,Dublin Airport,DUB,2026-01-10,22:45:00,Dublin,Ireland,Economy,246,[],One way
Frankfurt Airport,FRA,2026-01-17,07:25:00,Germany,Frankfurt,Dublin Airport,DUB,2026-01-17,08:30:00,Dublin,Ireland,Economy,240,[],One way
Frankfurt Airport,FRA,2026-01-17,10:05:00,Germany,Frankfurt,Dublin Airport,DUB,2026-01-17,11:10:00,Dublin,Ireland,Economy,212,[],One way
Frankfurt Airport,FRA,2026-01-17,21:40:00,Germany,Frankfurt,Dublin Airport,DUB,2026-01-17,22:45:00,Dublin,Ireland,Economy,297,[],One way
Frankfurt Airport,FRA,2026-01-24,07:25:00,Germany,Frankfurt,Dublin Airport,DUB,2026-01-24,08:30:00,Dublin,Ireland,Economy,212,[],One way
Frankfurt Airport,FRA,2026-01-24,10:05:00,Germany,Frankfurt,Dublin Airport,DUB,2026-01-24,11:10:00,Dublin,Ireland,Economy,212,[],One way
Frankfurt Airport,FRA,2026-01-24,15:20:00,Germany,Frankfurt,Dublin Airport,DUB,2026-01-24,16:25:00,Dublin,Ireland,Economy,183,[],One way
Frankfurt Airport,FRA,2026-01-24,21:40:00,Germany,Frankfurt,Dublin Airport,DUB,2026-01-24,22:45:00,Dublin,Ireland,Economy,212,[],One way
Frankfurt Airport,FRA,2026-01-31,07:25:00,Germany,Frankfurt,Dublin Airport,DUB,2026-01-31,08:30:00,Dublin,Ireland,Economy,212,[],One way
Frankfurt Airport,FRA,2026-01-31,10:05:00,Germany,Frankfurt,Dublin Airport,DUB,2026-01-31,11:10:00,Dublin,Ireland,Economy,212,[],One way
Frankfurt Airport,FRA,2026-01-31,15:20:00,Germany,Frankfurt,Dublin Airport,DUB,2026-01-31,16:25:00,Dublin,Ireland,Economy,183,[],One way
Frankfurt Airport,FRA,2026-01-31,21:40:00,Germany,Frankfurt,Dublin Airport,DUB,2026-01-31,22:45:00,Dublin,Ireland,Economy,212,[],One way
Frankfurt Airport,FRA,2026-02-07,07:25:00,Germany,Frankfurt,Dublin Airport,DUB,2026-02-07,08:30:00,Dublin,Ireland,Economy,183,[],One way
Frankfurt Airport,FRA,2026-02-07,10:05:00,Germany,Frankfurt,Dublin Airport,DUB,2026-02-07,11:10:00,Dublin,Ireland,Economy,183,[],One way
Frankfurt Airport,FRA,2026-02-07,15:20:00,Germany,Frankfurt,Dublin Airport,DUB,2026-02-07,16:25:00,Dublin,Ireland,Economy,212,[],One way
Frankfurt Airport,FRA,2026-02-07,21:40:00,Germany,Frankfurt,Dublin Airport,DUB,2026-02-07,22:45:00,Dublin,Ireland,Economy,212,[],One way
Frankfurt Airport,FRA,2026-02-14,07:25:00,Germany,Frankfurt,Dublin Airport,DUB,2026-02-14,08:30:00,Dublin,Ireland,Economy,183,[],One way
Frankfurt Airport,FRA,2026-02-14,10:05:00,Germany,Frankfurt,Dublin Airport,DUB,2026-02-14,11:10:00,Dublin,Ireland,Economy,212,[],One way
Frankfurt Airport,FRA,2026-02-14,15:20:00,Germany,Frankfurt,Dublin Airport,DUB,2026-02-14,16:25:00,Dublin,Ireland,Economy,243,[],One way
Frankfurt Airport,FRA,2026-02-14,21:40:00,Germany,Frankfurt,Dublin Airport,DUB,2026-02-14,22:45:00,Dublin,Ireland,Economy,183,[],One way
Munich International Airport,MUC,2025-11-29,08:35:00,Germany,Munich,Dublin Airport,DUB,2025-11-29,10:05:00,Dublin,Ireland,Economy,325,[],One way
Munich International Airport,MUC,2025-11-29,10:45:00,Germany,Munich,Dublin Airport,DUB,2025-11-29,12:15:00,Dublin,Ireland,Economy,292,[],One way
Munich International Airport,MUC,2025-11-29,15:40:00,Germany,Munich,Dublin Airport,DUB,2025-11-29,17:10:00,Dublin,Ireland,Economy,279,['Lufthansa'],One way
Munich International Airport,MUC,2025-12-06,08:35:00,Germany,Munich,Dublin Airport,DUB,2025-12-06,10:05:00,Dublin,Ireland,Economy,325,[],One way
Munich International Airport,MUC,2025-12-06,10:45:00,Germany,Munich,Dublin Airport,DUB,2025-12-06,12:15:00,Dublin,Ireland,Economy,196,[],One way
Munich International Airport,MUC,2025-12-06,15:40:00,Germany,Munich,Dublin Airport,DUB,2025-12-06,17:10:00,Dublin,Ireland,Economy,279,['Lufthansa'],One way
Munich International Airport,MUC,2025-12-06,20:15:00,Germany,Munich,Dublin Airport,DUB,2025-12-06,21:55:00,Dublin,Ireland,Economy,215,[],One way
Munich International Airport,MUC,2025-12-13,08:35:00,Germany,Munich,Dublin Airport,DUB,2025-12-13,10:05:00,Dublin,Ireland,Economy,325,[],One way
Munich International Airport,MUC,2025-12-13,10:45:00,Germany,Munich,Dublin Airport,DUB,2025-12-13,12:15:00,Dublin,Ireland,Economy,215,[],One way
Munich International Airport,MUC,2025-12-13,15:40:00,Germany,Munich,Dublin Airport,DUB,2025-12-13,17:10:00,Dublin,Ireland,Economy,181,['Lufthansa'],One way
Munich International Airport,MUC,2025-12-13,20:15:00,Germany,Munich,Dublin Airport,DUB,2025-12-13,21:55:00,Dublin,Ireland,Economy,151,[],One way
Munich International Airport,MUC,2025-12-20,08:35:00,Germany,Munich,Dublin Airport,DUB,2025-12-20,10:05:00,Dublin,Ireland,Economy,318,[],One way
Munich International Airport,MUC,2025-12-20,10:45:00,Germany,Munich,Dublin Airport,DUB,2025-12-20,12:15:00,Dublin,Ireland,Economy,324,[],One way
Munich International Airport,MUC,2025-12-20,15:40:00,Germany,Munich,Dublin Airport,DUB,2025-12-20,17:10:00,Dublin,Ireland,Economy,307,['Lufthansa'],One way
Munich International Airport,MUC,2025-12-20,20:15:00,Germany,Munich,Dublin Airport,DUB,2025-12-20,21:55:00,Dublin,Ireland,Economy,324,[],One way
Munich International Airport,MUC,2025-12-27,08:35:00,Germany,Munich,Dublin Airport,DUB,2025-12-27,10:05:00,Dublin,Ireland,Economy,445,[],One way
Munich International Airport,MUC,2025-12-27,10:45:00,Germany,Munich,Dublin Airport,DUB,2025-12-27,12:15:00,Dublin,Ireland,Economy,324,[],One way
Munich International Airport,MUC,2025-12-27,15:40:00,Germany,Munich,Dublin Airport,DUB,2025-12-27,17:10:00,Dublin,Ireland,Economy,450,['Lufthansa'],One way
Munich International Airport,MUC,2025-12-27,20:15:00,Germany,Munich,Dublin Airport,DUB,2025-12-27,21:55:00,Dublin,Ireland,Economy,324,[],One way
Munich International Airport,MUC,2026-01-03,08:35:00,Germany,Munich,Dublin Airport,DUB,2026-01-03,10:05:00,Dublin,Ireland,Economy,533,[],One way
Munich International Airport,MUC,2026-01-03,10:45:00,Germany,Munich,Dublin Airport,DUB,2026-01-03,12:15:00,Dublin,Ireland,Economy,706,[],One way
Munich International Airport,MUC,2026-01-03,15:40:00,Germany,Munich,Dublin Airport,DUB,2026-01-03,17:10:00,Dublin,Ireland,Economy,801,['Lufthansa'],One way
Munich International Airport,MUC,2026-01-03,20:15:00,Germany,Munich,Dublin Airport,DUB,2026-01-03,21:55:00,Dublin,Ireland,Economy,657,[],One way
Munich International Airport,MUC,2026-01-10,08:35:00,Germany,Munich,Dublin Airport,DUB,2026-01-10,10:05:00,Dublin,Ireland,Economy,282,[],One way
Munich International Airport,MUC,2026-01-10,10:45:00,Germany,Munich,Dublin Airport,DUB,2026-01-10,12:15:00,Dublin,Ireland,Economy,153,[],One way
Munich International Airport,MUC,2026-01-10,15:40:00,Germany,Munich,Dublin Airport,DUB,2026-01-10,17:10:00,Dublin,Ireland,Economy,259,['Lufthansa'],One way
Munich International Airport,MUC,2026-01-10,20:15:00,Germany,Munich,Dublin Airport,DUB,2026-01-10,21:55:00,Dublin,Ireland,Economy,327,[],One way
Munich International Airport,MUC,2026-01-17,08:35:00,Germany,Munich,Dublin Airport,DUB,2026-01-17,10:05:00,Dublin,Ireland,Economy,282,[],One way
Munich International Airport,MUC,2026-01-17,10:45:00,Germany,Munich,Dublin Airport,DUB,2026-01-17,12:15:00,Dublin,Ireland,Economy,153,[],One way
Munich International Airport,MUC,2026-01-17,15:40:00,Germany,Munich,Dublin Airport,DUB,2026-01-17,17:10:00,Dublin,Ireland,Economy,384,['Lufthansa'],One way
Munich International Airport,MUC,2026-01-17,20:15:00,Germany,Munich,Dublin Airport,DUB,2026-01-17,21:55:00,Dublin,Ireland,Economy,153,[],One way
Munich International Airport,MUC,2026-01-24,08:35:00,Germany,Munich,Dublin Airport,DUB,2026-01-24,10:05:00,Dublin,Ireland,Economy,282,[],One way
Munich International Airport,MUC,2026-01-24,10:45:00,Germany,Munich,Dublin Airport,DUB,2026-01-24,12:15:00,Dublin,Ireland,Economy,153,[],One way
Munich International Airport,MUC,2026-01-24,15:40:00,Germany,Munich,Dublin Airport,DUB,2026-01-24,17:10:00,Dublin,Ireland,Economy,384,['Lufthansa'],One way
Munich International Airport,MUC,2026-01-24,20:15:00,Germany,Munich,Dublin Airport,DUB,2026-01-24,21:55:00,Dublin,Ireland,Economy,153,[],One way
Munich International Airport,MUC,2026-01-31,08:35:00,Germany,Munich,Dublin Airport,DUB,2026-01-31,10:05:00,Dublin,Ireland,Economy,282,[],One way
Munich International Airport,MUC,2026-01-31,10:45:00,Germany,Munich,Dublin Airport,DUB,2026-01-31,12:15:00,Dublin,Ireland,Economy,153,[],One way
Munich International Airport,MUC,2026-01-31,15:40:00,Germany,Munich,Dublin Airport,DUB,2026-01-31,17:10:00,Dublin,Ireland,Economy,452,['Lufthansa'],One way
Munich International Airport,MUC,2026-01-31,20:15:00,Germany,Munich,Dublin Airport,DUB,2026-01-31,21:55:00,Dublin,Ireland,Economy,479,[],One way
Munich International Airport,MUC,2026-02-07,08:35:00,Germany,Munich,Dublin Airport,DUB,2026-02-07,10:05:00,Dublin,Ireland,Economy,183,[],One way
Munich International Airport,MUC,2026-02-07,10:45:00,Germany,Munich,Dublin Airport,DUB,2026-02-07,12:15:00,Dublin,Ireland,Economy,327,[],One way
Munich International Airport,MUC,2026-02-07,15:40:00,Germany,Munich,Dublin Airport,DUB,2026-02-07,17:10:00,Dublin,Ireland,Economy,747,['Lufthansa'],One way
Munich International Airport,MUC,2026-02-07,20:15:00,Germany,Munich,Dublin Airport,DUB,2026-02-07,21:55:00,Dublin,Ireland,Economy,398,[],One way
Munich International Airport,MUC,2026-02-14,08:35:00,Germany,Munich,Dublin Airport,DUB,2026-02-14,10:05:00,Dublin,Ireland,Economy,282,[],One way
Munich International Airport,MUC,2026-02-14,10:45:00,Germany,Munich,Dublin Airport,DUB,2026-02-14,12:15:00,Dublin,Ireland,Economy,218,[],One way
Munich International Airport,MUC,2026-02-14,15:40:00,Germany,Munich,Dublin Airport,DUB,2026-02-14,17:10:00,Dublin,Ireland,Economy,452,['Lufthansa'],One way
Munich International Airport,MUC,2026-02-14,20:15:00,Germany,Munich,Dublin Airport,DUB,2026-02-14,21:55:00,Dublin,Ireland,Economy,218,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2025-11-29,07:20:00,Spain,Madrid,Dublin Airport,DUB,2025-11-29,08:55:00,Dublin,Ireland,Economy,298,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2025-11-29,07:20:00,Spain,Madrid,Dublin Airport,DUB,2025-11-29,08:55:00,Dublin,Ireland,Economy,309,['Aer Lingus'],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2025-11-29,10:40:00,Spain,Madrid,Dublin Airport,DUB,2025-11-29,12:20:00,Dublin,Ireland,Economy,651,['Iberia'],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2025-11-29,11:05:00,Spain,Madrid,Dublin Airport,DUB,2025-11-29,12:40:00,Dublin,Ireland,Economy,295,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2025-11-29,18:00:00,Spain,Madrid,Dublin Airport,DUB,2025-11-29,19:35:00,Dublin,Ireland,Economy,395,[],One way
Adolfo Suárez Madrid-Barajas Airport,MAD,2025-12-06,07:20:00,Spain,Madrid,Dublin Airport,DUB,2025-12-06,08:55:00,Dublin,Ireland,Economy,206,[],One way
