apt_name_dp,apt_IATA_dp,apt_time_dt_dp,apt_time_tm_dp,apt_name_ds,apt_IATA_ds,apt_time_dt_ds,apt_time_tm_ds,trip_class,price,ticket_sold_by,travel_type
Toronto Pearson International Airport,YYZ,2025-12-13,20:55:00,Edmonton International Airport,YEG,2025-12-13,23:18:00,Economy,112,[],One way
Toronto Pearson International Airport,YYZ,2025-12-13,21:00:00,Vancouver International Airport,YVR,2025-12-13,23:25:00,Economy,96,[],One way
Toronto Pearson International Airport,YYZ,2025-12-13,21:00:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2025-12-13,22:25:00,Economy,159,['Air Transat'],One way
Toronto Pearson International Airport,YYZ,2025-12-13,21:30:00,Calgary International Airport,YYC,2025-12-14,00:05:00,Economy,76,[],One way
Toronto Pearson International Airport,YYZ,2025-12-13,21:50:00,Calgary International Airport,YYC,2025-12-14,00:14:00,Economy,105,[],One way
Toronto Pearson International Airport,YYZ,2025-12-13,22:00:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2025-12-13,23:22:00,Economy,191,[],One way
Toronto Pearson International Airport,YYZ,2025-12-13,22:15:00,Calgary International Airport,YYC,2025-12-14,00:44:00,Economy,105,[],One way
Toronto Pearson International Airport,YYZ,2025-12-13,22:15:00,Vancouver International Airport,YVR,2025-12-14,00:44:00,Economy,109,[],One way
Toronto Pearson International Airport,YYZ,2025-12-13,22:15:00,Edmonton International Airport,YEG,2025-12-14,00:44:00,Economy,112,[],One way
Toronto Pearson International Airport,YYZ,2025-12-13,22:35:00,Vancouver International Airport,YVR,2025-12-14,00:50:00,Economy,224,[],One way
Toronto Pearson International Airport,YYZ,2025-12-13,23:10:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2025-12-14,00:32:00,Economy,159,[],One way
Toronto Pearson International Airport,YYZ,2025-12-13,23:10:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2025-12-14,00:35:00,Economy,159,['Air Transat'],One way
Toronto Pearson International Airport,YYZ,2025-12-13,23:15:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2025-12-14,00:43:00,Economy,90,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,00:30:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2025-12-20,01:53:00,Economy,136,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,06:15:00,Calgary International Airport,YYC,2025-12-20,08:43:00,Economy,373,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,06:15:00,Vancouver International Airport,YVR,2025-12-20,08:32:00,Economy,476,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,06:20:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2025-12-20,07:48:00,Economy,136,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,06:30:00,Calgary International Airport,YYC,2025-12-20,09:05:00,Economy,510,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,06:30:00,Vancouver International Airport,YVR,2025-12-20,09:04:00,Economy,839,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,07:00:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2025-12-20,08:23:00,Economy,136,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,07:00:00,Vancouver International Airport,YVR,2025-12-20,09:15:00,Economy,476,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,07:55:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2025-12-20,09:20:00,Economy,136,['Air Transat'],One way
Toronto Pearson International Airport,YYZ,2025-12-20,07:55:00,Vancouver International Airport,YVR,2025-12-20,10:20:00,Economy,335,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,08:00:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2025-12-20,09:22:00,Economy,136,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,08:00:00,Edmonton International Airport,YEG,2025-12-20,10:33:00,Economy,331,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,08:00:00,Edmonton International Airport,YEG,2025-12-20,10:20:00,Economy,400,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,08:00:00,Vancouver International Airport,YVR,2025-12-20,10:00:00,Economy,623,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,08:15:00,Calgary International Airport,YYC,2025-12-20,10:39:00,Economy,510,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,09:00:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2025-12-20,10:22:00,Economy,136,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,09:00:00,Vancouver International Airport,YVR,2025-12-20,11:07:00,Economy,623,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,09:10:00,Vancouver International Airport,YVR,2025-12-20,11:30:00,Economy,428,['Air Transat'],One way
Toronto Pearson International Airport,YYZ,2025-12-20,09:15:00,Calgary International Airport,YYC,2025-12-20,11:42:00,Economy,453,['Air Transat'],One way
Toronto Pearson International Airport,YYZ,2025-12-20,09:30:00,Edmonton International Airport,YEG,2025-12-20,11:51:00,Economy,264,['Air Transat'],One way
Toronto Pearson International Airport,YYZ,2025-12-20,09:50:00,Calgary International Airport,YYC,2025-12-20,12:14:00,Economy,592,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,10:00:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2025-12-20,11:23:00,Economy,136,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,10:00:00,Edmonton International Airport,YEG,2025-12-20,12:23:00,Economy,503,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,10:00:00,Vancouver International Airport,YVR,2025-12-20,12:00:00,Economy,623,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,10:30:00,Vancouver International Airport,YVR,2025-12-20,13:04:00,Economy,967,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,12:00:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2025-12-20,13:22:00,Economy,292,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,12:00:00,Edmonton International Airport,YEG,2025-12-20,14:23:00,Economy,446,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,12:30:00,Vancouver International Airport,YVR,2025-12-20,14:47:00,Economy,721,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,13:00:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2025-12-20,14:22:00,Economy,292,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,13:05:00,Calgary International Airport,YYC,2025-12-20,15:32:00,Economy,453,['Air Transat'],One way
Toronto Pearson International Airport,YYZ,2025-12-20,13:05:00,Vancouver International Airport,YVR,2025-12-20,15:25:00,Economy,721,['Air Transat'],One way
Toronto Pearson International Airport,YYZ,2025-12-20,13:30:00,Calgary International Airport,YYC,2025-12-20,16:00:00,Economy,959,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,14:10:00,Calgary International Airport,YYC,2025-12-20,16:40:00,Economy,314,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,14:10:00,Vancouver International Airport,YVR,2025-12-20,16:27:00,Economy,623,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,14:40:00,Calgary International Airport,YYC,2025-12-20,17:04:00,Economy,510,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,15:30:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2025-12-20,16:55:00,Economy,136,['Air Transat'],One way
Toronto Pearson International Airport,YYZ,2025-12-20,16:00:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2025-12-20,17:25:00,Economy,195,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,16:00:00,Calgary International Airport,YYC,2025-12-20,18:32:00,Economy,409,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,16:30:00,Calgary International Airport,YYC,2025-12-20,18:54:00,Economy,510,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,16:40:00,Vancouver International Airport,YVR,2025-12-20,18:57:00,Economy,623,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,16:45:00,Edmonton International Airport,YEG,2025-12-20,19:08:00,Economy,400,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,17:00:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2025-12-20,18:25:00,Economy,136,['Air Transat'],One way
Toronto Pearson International Airport,YYZ,2025-12-20,17:00:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2025-12-20,18:23:00,Economy,162,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,17:55:00,Vancouver International Airport,YVR,2025-12-20,20:02:00,Economy,476,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,18:00:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2025-12-20,19:22:00,Economy,136,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,18:15:00,Calgary International Airport,YYC,2025-12-20,20:39:00,Economy,453,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,18:30:00,Edmonton International Airport,YEG,2025-12-20,21:00:00,Economy,331,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,18:30:00,Calgary International Airport,YYC,2025-12-20,21:02:00,Economy,510,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,18:40:00,Edmonton International Airport,YEG,2025-12-20,21:03:00,Economy,400,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,18:45:00,Vancouver International Airport,YVR,2025-12-20,21:05:00,Economy,428,['Air Transat'],One way
Toronto Pearson International Airport,YYZ,2025-12-20,18:45:00,Vancouver International Airport,YVR,2025-12-20,20:52:00,Economy,476,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,18:45:00,Vancouver International Airport,YVR,2025-12-20,21:15:00,Economy,494,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,18:50:00,Edmonton International Airport,YEG,2025-12-20,21:11:00,Economy,239,['Air Transat'],One way
Toronto Pearson International Airport,YYZ,2025-12-20,19:00:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2025-12-20,20:22:00,Economy,136,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,19:40:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2025-12-20,21:05:00,Economy,136,['Air Transat'],One way
Toronto Pearson International Airport,YYZ,2025-12-20,20:20:00,Vancouver International Airport,YVR,2025-12-20,22:20:00,Economy,476,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,20:30:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2025-12-20,21:52:00,Economy,136,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,20:55:00,Calgary International Airport,YYC,2025-12-20,23:22:00,Economy,252,['Air Transat'],One way
Toronto Pearson International Airport,YYZ,2025-12-20,20:55:00,Edmonton International Airport,YEG,2025-12-20,23:18:00,Economy,364,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,21:00:00,Vancouver International Airport,YVR,2025-12-20,23:25:00,Economy,314,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,21:30:00,Calgary International Airport,YYC,2025-12-21,00:05:00,Economy,246,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,21:30:00,Vancouver International Airport,YVR,2025-12-20,23:50:00,Economy,388,['Air Transat'],One way
Toronto Pearson International Airport,YYZ,2025-12-20,21:50:00,Calgary International Airport,YYC,2025-12-21,00:14:00,Economy,453,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,22:00:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2025-12-20,23:22:00,Economy,136,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,22:15:00,Edmonton International Airport,YEG,2025-12-21,00:44:00,Economy,269,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,22:15:00,Calgary International Airport,YYC,2025-12-21,00:44:00,Economy,333,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,22:15:00,Vancouver International Airport,YVR,2025-12-21,00:44:00,Economy,437,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,22:30:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2025-12-20,23:52:00,Economy,136,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,22:35:00,Vancouver International Airport,YVR,2025-12-21,00:50:00,Economy,476,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,23:10:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2025-12-21,00:32:00,Economy,136,[],One way
Toronto Pearson International Airport,YYZ,2025-12-20,23:10:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2025-12-21,00:35:00,Economy,136,['Air Transat'],One way
Toronto Pearson International Airport,YYZ,2025-12-20,23:15:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2025-12-21,00:43:00,Economy,136,[],One way
Toronto Pearson International Airport,YYZ,2025-12-27,00:30:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2025-12-27,01:53:00,Economy,136,[],One way
Toronto Pearson International Airport,YYZ,2025-12-27,06:15:00,Calgary International Airport,YYC,2025-12-27,08:43:00,Economy,342,[],One way
Toronto Pearson International Airport,YYZ,2025-12-27,06:15:00,Vancouver International Airport,YVR,2025-12-27,08:32:00,Economy,476,[],One way
Toronto Pearson International Airport,YYZ,2025-12-27,06:20:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2025-12-27,07:48:00,Economy,136,[],One way
Toronto Pearson International Airport,YYZ,2025-12-27,06:30:00,Calgary International Airport,YYC,2025-12-27,09:05:00,Economy,409,[],One way
Toronto Pearson International Airport,YYZ,2025-12-27,06:30:00,Vancouver International Airport,YVR,2025-12-27,09:04:00,Premium Economy,1238,[],One way
Toronto Pearson International Airport,YYZ,2025-12-27,07:00:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2025-12-27,08:23:00,Economy,136,[],One way
Toronto Pearson International Airport,YYZ,2025-12-27,07:00:00,Vancouver International Airport,YVR,2025-12-27,09:15:00,Economy,476,[],One way
Toronto Pearson International Airport,YYZ,2025-12-27,07:55:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2025-12-27,09:20:00,Economy,136,['Air Transat'],One way
Toronto Pearson International Airport,YYZ,2025-12-27,07:55:00,Vancouver International Airport,YVR,2025-12-27,10:20:00,Economy,335,[],One way
Toronto Pearson International Airport,YYZ,2025-12-27,08:00:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2025-12-27,09:22:00,Economy,136,[],One way
Toronto Pearson International Airport,YYZ,2025-12-27,08:00:00,Edmonton International Airport,YEG,2025-12-27,10:33:00,Economy,221,[],One way
Toronto Pearson International Airport,YYZ,2025-12-27,08:00:00,Edmonton International Airport,YEG,2025-12-27,10:20:00,Economy,364,[],One way
Toronto Pearson International Airport,YYZ,2025-12-27,08:00:00,Vancouver International Airport,YVR,2025-12-27,10:00:00,Economy,476,[],One way
Toronto Pearson International Airport,YYZ,2025-12-27,08:15:00,Calgary International Airport,YYC,2025-12-27,10:39:00,Economy,592,[],One way
Toronto Pearson International Airport,YYZ,2025-12-27,09:00:00,Vancouver International Airport,YVR,2025-12-27,11:07:00,Economy,476,[],One way
Toronto Pearson International Airport,YYZ,2025-12-27,09:10:00,Vancouver International Airport,YVR,2025-12-27,11:30:00,Economy,538,['Air Transat'],One way
Toronto Pearson International Airport,YYZ,2025-12-27,09:15:00,Calgary International Airport,YYC,2025-12-27,11:42:00,Economy,453,['Air Transat'],One way
Toronto Pearson International Airport,YYZ,2025-12-27,09:30:00,Edmonton International Airport,YEG,2025-12-27,11:51:00,Economy,239,['Air Transat'],One way
Toronto Pearson International Airport,YYZ,2025-12-27,10:00:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2025-12-27,11:23:00,Economy,136,[],One way
Toronto Pearson International Airport,YYZ,2025-12-27,10:00:00,Edmonton International Airport,YEG,2025-12-27,12:23:00,Economy,400,[],One way
Toronto Pearson International Airport,YYZ,2025-12-27,10:00:00,Vancouver International Airport,YVR,2025-12-27,12:15:00,Economy,623,[],One way
Toronto Pearson International Airport,YYZ,2025-12-27,10:00:00,Calgary International Airport,YYC,2025-12-27,12:24:00,Economy,990,[],One way
Toronto Pearson International Airport,YYZ,2025-12-27,10:30:00,Vancouver International Airport,YVR,2025-12-27,13:04:00,Economy,967,[],One way
Toronto Pearson International Airport,YYZ,2025-12-27,11:00:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2025-12-27,12:22:00,Economy,136,[],One way
Toronto Pearson International Airport,YYZ,2025-12-27,12:00:00,Montréal-Pierre Elliott Trudeau International Airport,YUL,2025-12-27,13:22:00,Economy,136,[],One way
Toronto Pearson International Airport,YYZ,2025-12-27,12:00:00,Edmonton International Airport,YEG,2025-12-27,14:23:00,Economy,364,[],One way
