Country,City,Location_ID,Location_Name,Type_of_Attraction,Attraction_Category,Latitude,Longitude,Date,Avg_Daily_Pedestrian_Count,Holiday,Weather_Temperature_Avg,Weather_Wind_Speed_Avg,Weather_Precipitation_Sum,Weather_Relative_Humidity_Avg
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-06-02,21828.0,0.0,13.222,7.7273583,1.0,75.708336
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-06-03,23774.0,0.0,12.130333,4.508965,0.0,78.0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-06-04,28668.0,0.0,12.405334,9.46054,0.6,78.416664
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-06-05,28826.0,0.0,13.580335,16.697351,9.099999,84.666664
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-06-06,18298.0,0.0,13.484498,24.605669,22.499998,92.0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-06-07,11497.0,1.0,14.172,23.180342,2.0,77.708336
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-06-08,20393.0,0.0,13.947002,15.697352,0.70000005,79.416664
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-06-09,21957.0,0.0,14.747001,12.599467,0.5,87.458336
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-06-10,24203.0,0.0,14.163666,9.032991,0.2,88.791664
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-06-11,31030.0,0.0,13.847,8.952198,0.0,82.125
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-06-12,32477.0,0.0,14.001167,12.806065,0.1,80.75
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-06-13,16523.0,0.0,14.851167,11.114556,10.400001,93.75
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-06-14,17485.0,0.0,14.372001,7.773535,0.8,95.75
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-06-15,20918.0,0.0,13.2845,8.630662,0.3,89.5
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-06-16,22342.0,0.0,12.322,8.677597,0.9000001,83.125
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-06-17,23804.0,0.0,11.488666,5.7132697,0.90000004,85.708336
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-06-18,29453.0,0.0,14.1595,13.458501,14.499999,85.125
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-06-19,32675.0,0.0,13.680332,11.510182,27.0,92.458336
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-06-20,17937.0,0.0,12.072,8.861731,0.1,92.083336
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-06-21,20173.0,0.0,13.088668,19.992764,0.0,74.833336
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-06-22,25760.0,0.0,10.442833,9.986114,0.0,66.291664
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-06-23,25123.0,0.0,9.242832,3.8801975,0.0,64.958336
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-06-24,24848.0,0.0,10.030332,8.194505,0.0,82.583336
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-06-25,30857.0,0.0,11.459499,9.977724,0.1,84.208336
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-06-26,38772.0,0.0,14.471999,15.222526,2.8,85.333336
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-06-27,14704.0,0.0,13.480334,15.79837,4.2999997,88.375
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-06-28,19023.0,0.0,10.813666,21.647636,1.1,65.541664
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-06-29,19258.0,0.0,8.251166,16.43809,0.0,56.625
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-06-30,22841.0,0.0,9.4678335,8.71206,0.0,67.458336
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-07-01,25788.0,0.0,9.476166,5.089751,0.0,71.791664
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-07-02,28979.0,0.0,8.417832,4.6262083,0.0,71.541664
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-07-03,30813.0,0.0,8.4595,5.9532814,0.0,74.083336
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-07-04,18173.0,0.0,8.255333,5.213757,0.0,75.958336
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-07-05,20349.0,0.0,12.188667,14.085026,0.8,77.333336
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-07-06,19689.0,0.0,12.7803335,16.393866,22.199999,88.666664
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-07-07,22214.0,0.0,10.992833,16.88619,0.7,71.166664
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-07-08,21653.0,0.0,11.167834,16.73088,1.0,70.75
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-07-09,28255.0,0.0,11.463666,13.971812,0.4,65.416664
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-07-10,30162.0,0.0,10.055333,7.9287868,1.0,73.625
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-07-11,17312.0,0.0,9.942835,21.356092,1.4000001,73.75
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-07-12,20732.0,0.0,8.855334,18.939692,1.4000001,70.416664
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-07-13,24278.0,0.0,8.805333,9.451936,0.0,67.791664
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-07-14,28387.0,0.0,9.0595,6.7591405,0.1,72.666664
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-07-15,28013.0,0.0,10.3095,11.86135,0.0,76.666664
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-07-16,33063.0,0.0,14.388667,24.885506,22.5,85.625
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-07-17,27527.0,0.0,14.2803335,21.04383,13.2,79.25
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-07-18,17593.0,0.0,12.0303335,17.120955,3.6999996,85.625
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-07-19,22867.0,0.0,10.872001,9.427909,1.4000001,79.25
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-07-20,24186.0,0.0,10.205333,10.075801,3.4,85.666664
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-07-21,23264.0,0.0,12.230334,11.269524,6.6,92.916664
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-07-22,26495.0,0.0,10.647,5.693186,1.3000001,86.291664
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-07-23,32607.0,0.0,10.017833,4.5188446,0.0,86.625
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-07-24,31592.0,0.0,12.076167,17.978167,1.0,79.458336
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-07-25,17461.0,0.0,13.455335,24.157537,19.0,84.291664
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-07-26,19052.0,0.0,11.313667,17.152803,5.1,80.0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-07-27,21589.0,0.0,11.6136675,14.136228,0.1,73.0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-07-28,22689.0,0.0,11.551167,5.9954658,0.3,85.416664
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-07-29,28364.0,0.0,11.959499,7.8359947,0.4,88.291664
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-07-30,30259.0,0.0,13.292832,18.578701,0.8000001,84.041664
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-07-31,26997.0,0.0,11.371999,9.1819105,0.0,78.833336
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-08-01,17766.0,0.0,11.3428335,7.5658555,1.4000001,88.375
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-08-02,19235.0,0.0,11.1095,21.818327,3.4999998,81.041664
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-08-03,19617.0,0.0,10.7803335,14.519139,0.0,70.25
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-08-04,22742.0,0.0,11.326167,9.1878805,2.7,82.75
